seed_index,seed_base,maturity,n_int,n_bd,mae,max_abs_error,mre_itm,mean_posterior_std,max_posterior_std,optimization_time_sec,final_fit_time_sec,pricing_time_sec,posterior_std_time_sec,series_benchmark_time_sec,total_gpr_price_time_sec,total_gpr_with_std_time_sec,tuning_success,tuning_message,tuning_nit,tuning_nfev,tuning_objective_value
6,20320701,2.0,800,800,0.03727341872167261,0.09572442795170844,0.0007193822599940145,0.0021429653138861178,0.005820668525106992,26.001530791982077,0.1469679999863729,0.0020217079436406493,0.032984458026476204,0.06002529209945351,26.15052049991209,26.183504957938567,True,Optimization terminated successfully.,65,118,0.027104240495817448
6,20320701,2.5,800,800,0.04529245142102437,0.14018706347341947,0.0008350377990025131,0.00218800248094142,0.004302407439044616,23.468610082985833,0.14648504194337875,0.0018172089476138353,0.03982829093001783,0.06451883295085281,23.616912333876826,23.656740624806844,True,Optimization terminated successfully.,57,107,0.029936276579441215
6,20320701,3.0,800,800,0.08017613165048303,0.272523439742713,0.0014581856952118907,0.007767656133626005,0.034100161023683934,16.391979416948743,0.14734483393840492,0.0020337499445304275,0.039881834061816335,0.07149295799899846,16.54135800083168,16.581239834893495,True,Optimization terminated successfully.,39,74,0.019502071586673587
7,20330701,0.5,800,800,0.029288790514125484,0.08374242596036341,0.0007484101916226067,0.001744636140288768,0.004784238177270112,19.662535666953772,0.1522175419377163,0.0023222920717671514,0.03674233297351748,0.03693129203747958,19.817075500963256,19.853817833936773,True,Optimization terminated successfully.,44,84,0.019570875625939718
7,20330701,1.0,800,800,0.048513578586418124,0.08473736827713196,0.0012875027351760878,0.0016421712049936536,0.0030466330153833526,32.21467124996707,0.1469136669766158,0.001997792045585811,0.035639624926261604,0.04982091602869332,32.36358270898927,32.39922233391553,True,Optimization terminated successfully.,75,146,0.02811280887697587
7,20330701,1.5,800,800,0.007623635523142404,0.04027336811258353,0.00015024698381884284,0.0017019156435414396,0.004846606043852745,20.084561040974222,0.13321712508331984,0.0016955840401351452,0.028715624939650297,0.04724608291871846,20.219473750097677,20.248189375037327,True,Optimization terminated successfully.,50,99,0.073712189909386
7,20330701,2.0,800,800,0.044194020306762304,0.13474167548996263,0.0008255794228671657,0.0038219490279160838,0.026613305014574026,17.285367584088817,0.15305950003676116,0.0017152499640360475,0.027835500077344477,0.050074375001713634,17.440142334089614,17.46797783416696,True,Optimization terminated successfully.,39,79,0.025369286819465528
7,20330701,2.5,800,800,0.07249234195626868,0.1886469045369239,0.0013277801142637423,0.006496730474533291,0.04075784372409854,15.780725500080734,0.13429358310531825,0.001586708938702941,0.03029999998398125,0.05872749991249293,15.916605792124756,15.946905792108737,True,Optimization terminated successfully.,42,78,0.025371643973634606
7,20330701,3.0,800,800,0.09694855487002055,0.31170377848729913,0.0013444739906219145,0.004732136476630666,0.016618275032267094,21.66291125002317,0.138695125002414,0.0018046669429168105,0.03003741696011275,0.06342787493485957,21.803411041968502,21.833448458928615,True,Optimization terminated successfully.,57,107,0.02201644998096528
8,20340701,0.5,800,800,0.011334647985849518,0.02706819085504364,0.0004027308558316889,0.0014906414416034008,0.0033009089086030873,18.4522313750349,0.1482316250912845,0.0018381669651716948,0.030558124999515712,0.0319684169953689,18.602301167091355,18.63285929209087,True,Optimization terminated successfully.,48,92,0.016326209945325663
8,20340701,1.0,800,800,0.020081636591256467,0.056937992536404636,0.0004330428109074372,0.001567675939183986,0.003794587739880672,12.282217084080912,0.14139554207213223,0.0015940830344334245,0.028606540989130735,0.04113758308812976,12.425206709187478,12.453813250176609,True,Optimization terminated successfully.,31,60,0.01189512232704563
8,20340701,1.5,800,800,0.04573439565286787,0.0923329080743116,0.0007370669836910646,0.002173890462687664,0.006460949833458389,26.853419958031736,0.13918258307967335,0.0017902919789776206,0.03512200003024191,0.04682391695678234,26.994392833090387,27.02951483312063,True,Optimization terminated successfully.,69,128,0.028339002822802106
8,20340701,2.0,800,800,0.038676333318295994,0.1314310677622501,0.0005971418312551714,0.003309155513823546,0.01249974592141628,13.756589040975086,0.13438779104035348,0.0015219589695334435,0.035306875011883676,0.052410250063985586,13.892498790984973,13.927805665996857,True,Optimization terminated successfully.,37,68,0.023496360593669732
8,20340701,2.5,800,800,0.07729002892670893,0.1466903483522355,0.001139326314328129,0.005858155164735986,0.018867754757937946,15.13009150000289,0.14058899995870888,0.0018060830188915133,0.039444791967980564,0.0569543750025332,15.272486582980491,15.311931374948472,True,Optimization terminated successfully.,39,75,0.027722152151020057
8,20340701,3.0,800,800,0.03221224634050835,0.1355903652672623,0.0004817096052404079,0.005106859808074272,0.022282650521881085,15.4098495420767,0.14207908301614225,0.0016467079985886812,0.03472858399618417,0.06207358301617205,15.55357533309143,15.588303917087615,True,Optimization terminated successfully.,39,72,0.047707886498873385
9,20350701,0.5,800,800,0.022047577853553813,0.03287149384702559,0.0007272505394935551,0.0013276681203343885,0.0021192337435476986,16.267345000058413,0.1558858749922365,0.0017259580781683326,0.028813084005378187,0.031968708033673465,16.424956833128817,16.453769917134196,True,Optimization terminated successfully.,38,79,0.04247781147604245
9,20350701,1.0,800,800,0.01769637253741786,0.07392315921902082,0.0003428099225091656,0.0021371114638787914,0.011880819181471288,26.924624916980974,0.13481254200451076,0.001794207957573235,0.03781725000590086,0.041832791990600526,27.06123166694306,27.09904891694896,True,Optimization terminated successfully.,64,125,0.014249592313604426
9,20350701,1.5,800,800,0.08414790834802742,0.329649195430501,0.0005518630601059238,0.001293814894621052,0.0017960278401942093,12.486374167026952,0.13505245791748166,0.0016314160311594605,0.030154958018101752,0.0492524579167366,12.623058040975593,12.653212998993695,True,Optimization terminated successfully.,32,61,0.6574229716642384
9,20350701,2.0,800,800,0.01619669456490652,0.035151418491167874,0.0002390955110971546,0.0019315872611927454,0.0031917131452978615,20.177306499914266,0.1394002919550985,0.0017297080485150218,0.03673337493091822,0.05259129195474088,20.31843649991788,20.355169874848798,True,Optimization terminated successfully.,51,100,0.08043264882486012
9,20350701,2.5,800,800,0.09425728197854874,0.1108811589888461,0.0017650661449767993,0.0019275827469748194,0.0033804500444037685,14.4494739160873,0.13733208400662988,0.0015619159676134586,0.03637887502554804,0.058677832945249975,14.588367916061543,14.624746791087091,True,Optimization terminated successfully.,38,71,0.14283261852204812
9,20350701,3.0,800,800,0.08398636616803952,0.16422804716520245,0.0012680811285004337,0.0017490149413854378,0.0027645664465175933,13.899999916902743,0.1350801249500364,0.0018131249817088246,0.0371217499487102,0.06245854194276035,14.036893166834489,14.074014916783199,True,Optimization terminated successfully.,37,69,0.6773468130728465
10,20360701,0.5,800,800,0.009642305110500746,0.023361437126780515,0.00031653123591878087,0.0016049599906968223,0.0036686485717428636,33.53940074995626,0.13439237501006573,0.0017973330104723573,0.03295024996623397,0.035355124971829355,33.675590457976796,33.70854070794303,True,Optimization terminated successfully.,86,164,0.014898887914378166
10,20360701,1.0,800,800,0.11256519907237998,0.20543207105315986,0.002854757695567101,0.0020721337669491664,0.006148909056400488,24.886293167015538,0.1571189999813214,0.0015709999715909362,0.029143958003260195,0.03999275004025549,25.04498316696845,25.07412712497171,True,Optimization terminated successfully.,65,120,0.030466156554484137
10,20360701,1.5,800,800,0.016638713547001457,0.04975750308365434,0.00019057174909390163,0.0015834664020185616,0.0031080964320392523,30.404561665956862,0.1500709590036422,0.001974125043489039,0.03670083300676197,0.04771775007247925,30.556606750003994,30.593307583010755,True,Optimization terminated successfully.,71,135,0.03208793243728147
10,20360701,2.0,800,800,0.03543003493768417,0.06364864942985093,0.0006683470072183178,0.0017648768633269994,0.002995574025061889,26.456099750008434,0.15782850002869964,0.001679707900620997,0.03654066694434732,0.05353979195933789,26.615607957937755,26.652148624882102,True,Optimization terminated successfully.,62,118,0.03638756025797539
10,20360701,2.5,800,800,0.1219259055174098,0.20631960505723157,0.002304387560277532,0.0016161119554524517,0.0024067767606504547,7.34078645799309,0.1482565839542076,0.0018295410554856062,0.035104624927043915,0.06112958397716284,7.490872583002783,7.525977207929827,True,Optimization terminated successfully.,16,33,1.063522870482089
10,20360701,3.0,800,800,0.03827211946763162,0.07553482646434873,0.000555353136249478,0.0018451896812521932,0.003093229551087494,11.42309895902872,0.15583775006234646,0.0016196250217035413,0.03483999997843057,0.06557945802342147,11.58055633411277,11.615396334091201,True,Optimization terminated successfully.,26,50,0.5874557304210308
11,20370701,0.5,800,800,0.014903026314249501,0.05029921668573323,0.0005874420012121935,0.00146042062978772,0.003334060515592781,14.057325459085405,0.15069108305033296,0.001885834033600986,0.03918337495997548,0.03445504198316485,14.209902376169339,14.249085751129314,True,Optimization terminated successfully.,31,62,0.009510441055202233
11,20370701,1.0,800,800,0.05422166100544186,0.08811048138282374,0.0016128516256868777,0.0016892827520131823,0.004044001811122531,23.87619487498887,0.15701970807276666,0.001526875072158873,0.035186916938982904,0.041653582942672074,24.034741458133794,24.069928375072777,True,Optimization terminated successfully.,53,105,0.027100253744779278
11,20370701,1.5,800,800,0.03926096098228108,0.06275835394838225,0.0008012902795400615,0.0016888816911618178,0.0024707998524979703,23.988346749916673,0.1471385839395225,0.0017682499019429088,0.03388995805289596,0.047674415982328355,24.137253583758138,24.171143541811034,True,Optimization terminated successfully.,54,105,0.03160747562932488
11,20370701,2.0,800,800,0.1436220305069952,0.44155962118303194,0.0025985607028609693,0.004594596059290198,0.017249176208342095,16.002011417062022,0.14916450006421655,0.001636000000871718,0.03659537492785603,0.05335154209751636,16.15281191712711,16.189407292054966,True,Optimization terminated successfully.,35,70,0.023853127036266394
11,20370701,2.5,800,800,0.05187543261881198,0.16804954924507065,0.0009657126210444843,0.0016091525472495586,0.002509915671177919,13.350343541009352,0.15583679196424782,0.001930624945089221,0.03427000006195158,0.059766750084236264,13.508110957918689,13.54238095798064,True,Optimization terminated successfully.,30,59,0.6125062248937246
11,20370701,3.0,800,800,0.03961623063784546,0.1293140196502236,0.0005153403355317618,0.002444025298930745,0.0064417203849348155,35.64271699998062,0.15088145795743912,0.0018520000157877803,0.035783792030997574,0.06450866698287427,35.79545045795385,35.831234249984846,True,Optimization terminated successfully.,86,156,0.03214079904467525
12,20380701,0.5,800,800,0.022459537038353947,0.059372296684071735,0.0005573230923051482,0.0012946175489053475,0.0020570031050214954,13.911335084005259,0.15971916704438627,0.0016123329987749457,0.03550712508149445,0.03357745800167322,14.07266658404842,14.108173709129915,True,Optimization terminated successfully.,28,61,0.04863244963938679
12,20380701,1.0,800,800,0.08855168887200011,0.14600180550337427,0.0018526348983821167,0.005866745680238621,0.10422249372952488,31.88786066591274,0.15077637508511543,0.0018802080303430557,0.03695225005503744,0.042507292004302144,32.0405172490282,32.077469499083236,True,Optimization terminated successfully.,72,139,0.016333185327173254
12,20380701,1.5,800,800,0.013435292420176574,0.05254916732913273,0.00022178406196002082,0.001751901286452727,0.0031220723180510127,22.855532583082095,0.1500402920646593,0.0018705420661717653,0.03612754202913493,0.04842587502207607,23.007443417212926,23.04357095924206,True,Optimization terminated successfully.,51,100,0.01749995659238168
