seed_index,seed_base,maturity,n_int,n_bd,sigma_f,ell_t,ell_x,log_sigma_f,log_ell_t,log_ell_x,initial_sigma_f,fixed_sigma_f,initial_ell_t,initial_ell_x,objective_value,success,nit,nfev
7,20330701,0.5,800,800,1.0,0.4781653937068054,0.1952612407281836,,-0.7377985944000836,-1.633416920968481,100.0,1.0,0.8,1.2,0.013566719050651262,True,38,71
7,20330701,1.0,800,800,1.0,0.366779209842652,0.28556644793088876,,-1.0029952200244767,-1.2532805346515161,100.0,1.0,0.8,1.2,0.02496515308626957,True,47,90
7,20330701,1.5,800,800,1.0,0.6966938132866376,0.34417061591628817,,-0.3614092570104124,-1.066617768063592,100.0,1.0,0.8,1.2,0.048861100100765345,True,47,90
7,20330701,2.0,800,800,1.0,1.3045238410482305,0.2305174777824637,,0.2658381014324181,-1.4674285938995935,100.0,1.0,0.8,1.2,0.015678143090522123,True,43,83
7,20330701,2.5,800,800,1.0,1.3560183054902484,0.26258327640925916,,0.3045526890511616,-1.3371870037976816,100.0,1.0,0.8,1.2,0.038086580608613085,True,58,111
7,20330701,3.0,800,800,1.0,0.6970496260306004,0.3478779571635096,,-0.36089867128616016,-1.0559035585225263,100.0,1.0,0.8,1.2,0.04942714916429124,True,40,75
8,20340701,0.5,800,800,1.0,0.4692438945956563,0.1662717175858695,,-0.7566326145843791,-1.794131975882347,100.0,1.0,0.8,1.2,0.01199351380281359,True,37,70
8,20340701,1.0,800,800,1.0,0.9872614251762628,0.13842257904875235,,-0.012820406153789876,-1.977444105689167,100.0,1.0,0.8,1.2,0.03083994639827877,True,56,107
8,20340701,1.5,800,800,1.0,0.7142844369823252,0.30830192020687086,,-0.3364740248475564,-1.1766757157381316,100.0,1.0,0.8,1.2,0.04829576307330777,True,42,79
8,20340701,2.0,800,800,1.0,0.9132724012300804,0.21070719027111284,,-0.0907210844752713,-1.557285833120122,100.0,1.0,0.8,1.2,0.03731133423347727,True,45,88
8,20340701,2.5,800,800,1.0,0.7170391132806929,0.2752953406393636,,-0.33262488857234707,-1.2899107916431136,100.0,1.0,0.8,1.2,0.04108114237768361,True,42,84
8,20340701,3.0,800,800,1.0,0.6074937577288048,0.34670085606854645,,-0.49841337916375655,-1.0592929571031307,100.0,1.0,0.8,1.2,0.062076897264367104,True,29,58
9,20350701,0.5,800,800,1.0,0.4979194427547249,0.17874301926576774,,-0.6973169765789896,-1.7218061512292526,100.0,1.0,0.8,1.2,0.029099208531150084,True,37,72
9,20350701,1.0,800,800,1.0,0.5817400658166477,0.2527059918334309,,-0.5417315533243138,-1.375528553616896,100.0,1.0,0.8,1.2,0.024022074298524737,True,30,58
9,20350701,1.5,800,800,1.0,1.2134495362131832,0.1602058777239234,,0.19346715999900418,-1.8312955551088055,100.0,1.0,0.8,1.2,0.040157726948402715,True,55,104
9,20350701,2.0,800,800,1.0,0.9372179914728247,0.2060971389567098,,-0.0648393754853559,-1.5794076730029902,100.0,1.0,0.8,1.2,0.028808651126179842,True,55,104
9,20350701,2.5,800,800,1.0,1.109744421292745,0.23748358964207225,,0.10412973772477438,-1.437656754138603,100.0,1.0,0.8,1.2,0.03118575342957404,True,45,89
9,20350701,3.0,800,800,1.0,1.2608400786046288,0.23399271219176515,,0.23177822784960925,-1.452465308589071,100.0,1.0,0.8,1.2,0.060051223771465496,True,48,93
10,20360701,0.5,800,800,1.0,0.4116728563020789,0.27743459398312664,,-0.8875262831495934,-1.2821700709347377,100.0,1.0,0.8,1.2,0.01733038604665861,True,41,81
10,20360701,1.0,800,800,1.0,1.9826805762735777,0.26738014846388136,,0.6844497555105584,-1.3190838561730647,100.0,1.0,0.8,1.2,0.04701182435035671,True,46,87
10,20360701,1.5,800,800,1.0,1.0366538832101988,0.2907494873306433,,0.0359981061385119,-1.235293250850117,100.0,1.0,0.8,1.2,0.04035802401253755,True,51,96
10,20360701,2.0,800,800,1.0,0.6373958821777639,0.31239338289077356,,-0.45036433736215403,-1.1634920427685513,100.0,1.0,0.8,1.2,0.04580255432384033,True,35,69
10,20360701,2.5,800,800,1.0,1.6739948631542565,0.2993053377969521,,0.5152129034569939,-1.2062910300127092,100.0,1.0,0.8,1.2,0.09338445488784644,True,51,96
10,20360701,3.0,800,800,1.0,0.6727959780753088,0.422992648854257,,-0.3963131482317112,-0.8604004786820056,100.0,1.0,0.8,1.2,0.06713131572831044,True,32,61
11,20370701,0.5,800,800,1.0,0.5345178190189334,0.17630756093646305,,-0.6263902113385206,-1.7355253037340945,100.0,1.0,0.8,1.2,0.015759764523214207,True,32,63
11,20370701,1.0,800,800,1.0,1.6474740181848548,0.2630254425206783,,0.4992432168209169,-1.3355045118609972,100.0,1.0,0.8,1.2,0.06462975365506612,True,50,94
11,20370701,1.5,800,800,1.0,1.367976760385892,0.20400093229774827,,0.3133328310340519,-1.5896307150613622,100.0,1.0,0.8,1.2,0.03770114631928278,True,54,102
11,20370701,2.0,800,800,1.0,0.6914959166204162,0.22171696085255105,,-0.3688980329990019,-1.5063536616661373,100.0,1.0,0.8,1.2,0.023231348432309964,True,38,75
11,20370701,2.5,800,800,1.0,2.2602972328612583,0.24622263909564177,,0.8154963236014923,-1.4015191153746478,100.0,1.0,0.8,1.2,0.045692948688535504,True,65,122
11,20370701,3.0,800,800,1.0,1.0268609650753107,0.27637556587287954,,0.026506542108261352,-1.2859945923244716,100.0,1.0,0.8,1.2,0.0305099449684171,True,48,94
12,20380701,0.5,800,800,1.0,0.5524230277601225,0.18958757455766848,,-0.5934411715669137,-1.6629042263421239,100.0,1.0,0.8,1.2,0.022962143645879934,True,32,63
12,20380701,1.0,800,800,1.0,0.6131419832515431,0.21072924110980526,,-0.48915874955330063,-1.5571811870237213,100.0,1.0,0.8,1.2,0.01784255046047457,True,36,69
12,20380701,1.5,800,800,1.0,0.8004202519888263,0.19471680900895563,,-0.22261837425779196,-1.6362090374647307,100.0,1.0,0.8,1.2,0.025240919800707598,True,44,86
12,20380701,2.0,800,800,1.0,1.5586478751018475,0.33997472443163196,,0.4438186986897252,-1.0788840040422427,100.0,1.0,0.8,1.2,0.08188075202136558,True,49,94
12,20380701,2.5,800,800,1.0,1.0093142991072719,0.28154958957194387,,0.009271188513229285,-1.2674466850273993,100.0,1.0,0.8,1.2,0.047117626657177954,True,43,84
12,20380701,3.0,800,800,1.0,2.90477730676778,0.280280036045275,,1.0663567287657223,-1.2719660468752916,100.0,1.0,0.8,1.2,0.11715291674263678,True,57,106
13,20390701,0.5,800,800,1.0,0.5919022618980219,0.26897801022736473,,-0.5244137558735638,-1.3131256490883882,100.0,1.0,0.8,1.2,0.027441355099919046,True,38,72
13,20390701,1.0,800,800,1.0,0.5786373107936675,0.2408926984974228,,-0.5470794039120461,-1.4234036790882978,100.0,1.0,0.8,1.2,0.02631052300203761,True,45,90
13,20390701,1.5,800,800,1.0,0.7003838462844469,0.20380779910218966,,-0.356126742393737,-1.5905778905145929,100.0,1.0,0.8,1.2,0.028912138139618602,True,36,69
13,20390701,2.0,800,800,1.0,0.8785246876348412,0.2548657647633391,,-0.1295112697181482,-1.3670182851203043,100.0,1.0,0.8,1.2,0.032710937087334316,True,47,91
13,20390701,2.5,800,800,1.0,0.5608708892644971,0.34002863442679765,,-0.5782645438601675,-1.0787254460157967,100.0,1.0,0.8,1.2,0.044475683924659205,True,34,69
13,20390701,3.0,800,800,1.0,0.9407740360279006,0.43283945050275235,,-0.06105229997805925,-0.8373884037953614,100.0,1.0,0.8,1.2,0.07706197699097671,True,41,83
14,20400701,0.5,800,800,1.0,0.5217573714479895,0.24932637043295405,,-0.6505526048103238,-1.3889925161367493,100.0,1.0,0.8,1.2,0.030603756849340656,True,40,79
14,20400701,1.0,800,800,1.0,0.41513801331934375,0.23594080447359878,,-0.8791442518227089,-1.444174333920957,100.0,1.0,0.8,1.2,0.02223993264087088,True,52,100
14,20400701,1.5,800,800,1.0,0.8147218725720807,0.27336042335864486,,-0.20490848463169387,-1.2969641224543038,100.0,1.0,0.8,1.2,0.021592493448661487,True,43,82
14,20400701,2.0,800,800,1.0,1.191481176042409,0.26092816829730925,,0.1751972188942276,-1.3435101267903504,100.0,1.0,0.8,1.2,0.057463969057634116,True,40,81
14,20400701,2.5,800,800,1.0,1.0769014742767904,0.3427870783966841,,0.07408791235240228,-1.0706457872610133,100.0,1.0,0.8,1.2,0.03380694359603857,True,43,86
14,20400701,3.0,800,800,1.0,1.0056015916605971,0.3204453595936888,,0.005585961089582384,-1.138043502042699,100.0,1.0,0.8,1.2,0.07298598776942135,True,45,85
15,20410701,0.5,800,800,1.0,0.7234187944820245,0.2019098625986695,,-0.3237669790413012,-1.5999339059278888,100.0,1.0,0.8,1.2,0.01624986134854744,True,45,86
15,20410701,1.0,800,800,1.0,0.5712606036822061,0.21990490639554824,,-0.5599097747014369,-1.5145600697305919,100.0,1.0,0.8,1.2,0.010503619639438034,True,28,55
15,20410701,1.5,800,800,1.0,0.8125918060591659,0.2466518000806661,,-0.20752637908854837,-1.3997776532115829,100.0,1.0,0.8,1.2,0.0560114001629973,True,43,79
15,20410701,2.0,800,800,1.0,1.0551552237303705,0.23808309339632405,,0.05368788760323414,-1.4351355343257004,100.0,1.0,0.8,1.2,0.03628412006557157,True,51,98
15,20410701,2.5,800,800,1.0,1.1610910840632889,0.31096837186975196,,0.14936015275069117,-1.1680640701425125,100.0,1.0,0.8,1.2,0.04977773995096894,True,46,87
15,20410701,3.0,800,800,1.0,0.8907610090835906,0.4959484575324331,,-0.1156791152308999,-0.7012832739221345,100.0,1.0,0.8,1.2,0.07462152257579543,True,35,69
16,20420701,0.5,800,800,1.0,0.5344285739891735,0.168002467306564,,-0.6265571888980146,-1.783776613338126,100.0,1.0,0.8,1.2,0.014797214454754445,True,39,75
16,20420701,1.0,800,800,1.0,2.588967830014834,0.18355020028123323,,0.9512592750509634,-1.695267077886344,100.0,1.0,0.8,1.2,0.050841473218527944,True,55,106
16,20420701,1.5,800,800,1.0,0.7027846972218326,0.21864541399257933,,-0.35270469692185763,-1.5203039755367234,100.0,1.0,0.8,1.2,0.027600417985823293,True,36,71
16,20420701,2.0,800,800,1.0,0.5314480761864648,0.3654491706140183,,-0.632149778942366,-1.0066280775506682,100.0,1.0,0.8,1.2,0.061110126002080795,True,43,82
16,20420701,2.5,800,800,1.0,1.0882067421240185,0.2609181080328481,,0.08453115071674963,-1.3435486832193935,100.0,1.0,0.8,1.2,0.034262855599365094,True,39,76
