maturity,S0,x0,reference_series,series_benchmark_time_sec
2.5,182.0,5.204006687076795,98.81849571898137,0.08061712491326034
2.5,184.0,5.214935757608986,100.68596578664756,0.08061712491326034
2.5,186.0,5.225746673713202,102.55761262197002,0.08061712491326034
2.5,188.0,5.236441962829949,104.43328357654005,0.08061712491326034
2.5,190.0,5.247024072160486,106.31283226132615,0.08061712491326034
2.5,192.0,5.2574953720277815,108.19611826797231,0.08061712491326034
2.5,194.0,5.267858159063328,110.08300690303878,0.08061712491326034
2.5,196.0,5.278114659230517,111.97336893459689,0.08061712491326034
2.5,198.0,5.288267030694535,113.86708035061758,0.08061712491326034
2.5,200.0,5.298317366548036,115.76402212860755,0.08061712491326034
3.0,50.0,3.912023005428146,4.7476517820952475,0.0856306670466438
3.0,52.0,3.9512437185814275,5.402215820538121,0.0856306670466438
3.0,54.0,3.9889840465642745,6.101357021152903,0.0856306670466438
3.0,56.0,4.02535169073515,6.844332825988414,0.0856306670466438
3.0,58.0,4.060443010546419,7.630286547964057,0.0856306670466438
3.0,60.0,4.0943445622221,8.458269314368824,0.0856306670466438
3.0,62.0,4.127134385045092,9.32725950654158,0.0856306670466438
3.0,64.0,4.1588830833596715,10.236179837445725,0.0856306670466438
3.0,66.0,4.189654742026425,11.183912238160161,0.0856306670466438
